Term Id	Term	Category	Hypergeometirc p-value	Literature score	# of genes	nominal p-value	FDR q-value	Normalized enrichment score	Direction	Gene list
ELVIDGE_HYPOXIA_DN	ELVIDGE_HYPOXIA_DN	msigdb_c2	0.07844472712278794	0.7548170346320913	138	0.0	0.149147	-1.47582	DOWN	NETO2(-0.543651) SCYL2(-0.410872) GDPD3(-0.301146) GNA13(-0.288401) SPAG1(-0.269778) CA2(-0.268606) TMEM33(-0.257078) STX3(-0.24272) CEBPA(-0.237752) SORT1(-0.234419) RPP25(-0.200599) CDC20(-0.181547) MAPK1(-0.175818) ZWILCH(-0.174473) ADAT1(-0.174234) IDH3A(-0.1731) LRRC59(-0.162032) MRPS12(-0.159127) GLUD2(-0.154227) ATP6V0A2(-0.152506) RNF14(-0.151028) NCLN(-0.150828) CHUK(-0.150476) CHKA(-0.149461) IDE(-0.14628) GCH1(-0.145686) PPIF(-0.130536) BAK1(-0.124783) NR2F6(-0.122318) SLC35B1(-0.116617) NIP7(-0.112757) ZMPSTE24(-0.11049) CENPN(-0.108907) LARS2(-0.103121) TMEM50B(-0.0956068) CORO1B(-0.0955927) CYB561(-0.0944596) ACOT7(-0.0918781) COPA(-0.0870691) SLC35C1(-0.082871) GLYR1(-0.0808982) AMD1(-0.0785545) SLC25A44(-0.0766216) ABCF2(-0.0751506) SEC23IP(-0.0705784) NDUFS6(-0.0705219) FASTKD5(-0.0703839) RRP15(-0.0674712) FKBP4(-0.0673741) SOCS2(-0.0664044) LARP4(-0.0638282) TOMM22(-0.0632771) HSPA4(-0.0521703) SUMO3(-0.0515138) QRSL1(-0.050907) PRPF4B(-0.0502164) POLR3E(-0.0470712) BRMS1(-0.045081) GULP1(-0.0423876) PSME3(-0.0423382) DHX29(-0.0422813) GPS1(-0.0416456) GPATCH2(-0.040589) SRSF1(-0.0380172) ATP2A3(-0.0279987) HSPH1(-0.0242143) EXOSC4(-0.0211348) WDR77(-0.0200009) DNAJA1(-0.0192249) SLC7A6(-0.0169121) FLAD1(-0.0147232) DCTN5(-0.0140194) C18orf8(-0.0111448) JAK2(-0.00999819) SLC5A6(-0.00920336) KPNA1(-0.00882913) OGDH(-0.00794085) DDX3X(-0.00636617) HNRNPH1(-0.00508508) SPDEF(-0.00464591) CALM1(-0.00383205) URB2(-0.0013719) ARHGDIA(-2.38588E-4) DOLK(0.00130565) TOR3A(0.0059963) POLR3K(0.00648531) ALDH4A1(0.00786214) RAB35(0.00786538) MAZ(0.00849067) KPNA4(0.010103) ESR1(0.013025) ETF1(0.0142072) PSEN2(0.0187503) PUS1(0.0202236) ARPC4(0.0234075) GAS2L1(0.0235257) SDF2L1(0.0241176) RANGAP1(0.0254518) CDV3(0.0257228) PYCRL(0.026478) NUP98(0.0287597) C6orf106(0.0292675) PNO1(0.0303973) SNRNP40(0.0351028) OSTM1(0.0361515) CCDC86(0.0374452) RNASEH1(0.0387128) EEF1E1(0.0398719) ASPSCR1(0.0433588) BOP1(0.0436631) ADORA1(0.0491055) STIP1(0.0498529) FUS(0.0520177) EIF5A(0.0572849) MAPKAPK2(0.057554) HSF1(0.0576716) CCND3(0.0640313) C14orf169(0.0650778) ODC1(0.072646) KLC2(0.0825467) ELMO2(0.0889562) KIAA0930(0.0944438) PIK3R3(0.0965677) PDZK1(0.0973434) SLCO3A1(0.100604) C2CD2(0.125121) GYG1(0.132652) AOX1(0.13621) TAF9B(0.143652) RET(0.151875) SRM(0.179476) TFAP2C(0.179618) SLC29A1(0.219214) HHEX(0.219217) CORO1A(0.254357) SLC24A3(0.309113) CXCL12(0.392065) SOBP(0.536629)
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	msigdb_c2	0.3416844717254344	0.9103305786129438	26	0.0473684	0.14931	-1.47519	DOWN	SLC35A3(-0.31038) SLC35A2(-0.253189) SLC28A2(-0.224394) SLC35D2(-0.19971) SLC35D1(-0.189816) SLC33A1(-0.169214) SLC35A1(-0.128904) SLCO4C1(-0.0909272) SLCO1B3(-0.0900507) SLC35C1(-0.082871) SLC29A2(-0.0372216) SLCO1C1(-0.0277533) SLC5A6(-0.00920336) SLCO2A1(-0.00645258) SLC29A3(9.51438E-4) ALB(0.00586213) SLCO2B1(0.0132431) SLC28A1(0.0281933) SLCO4A1(0.0368375) SLCO1A2(0.0384566) SLC28A3(0.0385575) AVP(0.0706425) SLCO1B1(0.0856447) SLCO3A1(0.100604) SLC27A6(0.118596) SLC29A1(0.219214)
ROVERSI_GLIOMA_COPY_NUMBER_DN	ROVERSI_GLIOMA_COPY_NUMBER_DN	msigdb_c2	0.0027569966378734757	1.2824824808830666	43	0.0463259	0.149381	1.40976	UP	FHL5(0.512981) CES1(0.477668) ZEB2(0.440308) ITIH5(0.373789) KCNMA1(0.349474) ARHGAP15(0.288727) KYNU(0.21726) GNAO1(0.130925) CETP(0.118805) POU3F2(0.112066) TUBGCP3(0.0745654) CDKN2A(0.0451366) LRP1B(0.0397969) SFTPA1(0.0361752) UROS(0.0360377) GPR63(0.0240786) ARL2BP(0.0236549) ITIH2(0.0215874) CTBP2(0.0209558) ADAM12(0.0184449) SFTPD(0.00829333) ING1(-0.00145385) PRDM13(-0.00429923) ARHGEF7(-0.00675511) SOX1(-0.0106002) ANKRD10(-0.0129577) FAM192A(-0.0334823) HERPUD1(-0.0351622) BCCIP(-0.0389595) PTEN(-0.0501176) COQ3(-0.0560391) DOCK1(-0.060204) AMFR(-0.0660669) PTPRE(-0.0667622) DHX32(-0.0774706) ATP5C1(-0.0857903) CCNC(-0.0903726) ANXA11(-0.0977248) NUDT21(-0.115552) KIN(-0.129864) MKI67(-0.167051) HNMT(-0.225047) FBXL4(-0.238366)
GHANDHI_BYSTANDER_IRRADIATION_UP	GHANDHI_BYSTANDER_IRRADIATION_UP	msigdb_c2	1.366309702655897E-10	1.883005672472007	70	0.0363636	0.149473	1.40939	UP	PTGS2(0.817024) IL33(0.479668) C8orf4(0.475087) BCL2A1(0.456361) CD69(0.42886) G0S2(0.330895) CXCL2(0.234246) FGF2(0.221283) MCTP1(0.218917) KYNU(0.21726) PTGFR(0.214597) DUSP2(0.20002) TESC(0.177673) CREB5(0.176389) IL7R(0.176246) RGS9(0.172559) ICAM1(0.171279) IRAK3(0.166613) HSD11B1(0.162471) DNAJB4(0.156961) STC1(0.143992) CXCL1(0.143846) DUSP5(0.123795) TNFAIP3(0.121152) SLC16A6(0.113918) INHBA(0.107019) PTGES(0.103326) GPR68(0.0776439) AHR(0.07465) IL1B(0.0725021) SLC6A15(0.0700776) BIRC3(0.0625878) PLA2G4A(0.0606683) OSGIN2(0.0588811) MMP3(0.0453613) PHEX(0.0371268) CCK(0.0254073) CXCL3(0.0187376) SLC7A11(0.0180542) SERPINB2(0.0108082) CXCL10(0.00350807) LIF(0.00269059) MMP10(-0.00450845) CXCL5(-0.0152597) RELB(-0.0171313) IL1A(-0.0249175) POPDC3(-0.0296417) GADD45G(-0.0425546) IL13RA2(-0.0591097) SLC16A3(-0.0742089) ZCCHC6(-0.0745598) MT1X(-0.0754678) MT1H(-0.0759102) MT1G(-0.0805684) SAT1(-0.0814285) ATP6V1C1(-0.0865653) MT1E(-0.0866694) SOD2(-0.0924701) LRRC8B(-0.0990692) GCH1(-0.145686) NAMPT(-0.179243) SLC39A14(-0.208927) MMP1(-0.224284) LAMB3(-0.250397) SLC39A8(-0.251056) EPB41L4B(-0.283773) GCLM(-0.289079) MCTP2(-0.291661) PLEK2(-0.347091) RNF128(-0.396794)
BIOCARTA_MYOSIN_PATHWAY	BIOCARTA_MYOSIN_PATHWAY	msigdb_c2	0.8438892944037454	0.3859771979193338	30	0.0621849	0.149483	1.40924	UP	PPP1R12B(0.343444) PLCB1(0.307122) ARHGEF3(0.264449) MYLK(0.263963) PKN1(0.232466) ARHGEF4(0.222093) ARHGEF10(0.216262) ARHGEF6(0.215032) PRKCB(0.170549) ARHGEF17(0.163706) ARHGEF15(0.132317) GNA12(0.111204) PRKCA(0.0865059) ARHGEF1(0.078281) MYL7(0.0728973) ARHGEF2(0.0631399) MYL2(0.0546953) ROCK1(0.0521621) ARHGEF9(0.036563) GNB1(0.00796208) ARHGEF7(-0.00675511) GNGT1(-0.034946) GNAQ(-0.0424971) ARHGEF11(-0.0728405) ARHGEF18(-0.08002) ARHGEF12(-0.0801042) ARHGEF16(-0.0986787) ARHGAP5(-0.114608) ARHGEF5(-0.165918) GNA13(-0.288401)
ONDER_CDH1_TARGETS_1_UP	ONDER_CDH1_TARGETS_1_UP	msigdb_c2	2.0215078946686398E-8	1.4666041021199763	131	0.0208333	0.149598	1.40941	UP	ZBTB16(0.758249) ATF3(0.579587) TSC22D3(0.457315) CRIP2(0.394298) CYP1B1(0.381751) LEPR(0.375578) CSRP2(0.367867) KCNMA1(0.349474) TCEA2(0.341622) EFEMP2(0.330763) GPX3(0.330158) OBSL1(0.32959) PAMR1(0.299818) TGFB1(0.298501) BCL6(0.287747) PHGDH(0.269004) FAM117A(0.242845) LAPTM5(0.2292) PER1(0.226695) BTG2(0.224134) EFS(0.192337) LTB(0.191482) INPP5D(0.189976) HCFC1R1(0.188717) GDF15(0.187199) LHX6(0.18586) MAGED2(0.171474) DLGAP4(0.158942) RRAS(0.147137) H1FX(0.143747) CD44(0.135131) CELSR2(0.13144) GPC1(0.130717) DBP(0.129152) PTGS1(0.126988) CADM4(0.121959) C1QL1(0.110074) PNRC1(0.109642) STC2(0.108317) GABARAPL1(0.103114) NINJ1(0.101162) SEMA3F(0.0962886) CD70(0.0894847) HERC1(0.0866645) PRKCA(0.0865059) APOE(0.0858413) ZMAT3(0.0835467) NR1D2(0.0783487) KLF9(0.0650397) NUPR1(0.0630362) KLHL24(0.0596168) PPFIBP1(0.0574283) CRELD1(0.0567825) FBXO2(0.0536906) TXNIP(0.0498736) CEP152(0.0466926) HSPA13(0.044874) ALOX15B(0.0392539) CHAC1(0.0382497) POMZP3(0.0323703) BTN3A3(0.0274483) ZNF451(0.0271726) C9orf16(0.0265864) ASNS(0.0261094) PER2(0.0243987) GOLGA2(0.0185995) MST1(0.0185415) YIPF2(0.0166721) DIDO1(0.0163945) BHLHE41(0.0157927) MDM2(0.00544008) N4BP2L2(0.00105061) SSBP1(7.49613E-4) ZNF516(-0.00356251) EPHB3(-0.0126756) CDKN1B(-0.014266) SLC39A7(-0.0165068) IL1RAP(-0.017875) MAGED1(-0.0185057) ZMYM2(-0.020952) TMEM214(-0.0224717) SEC24D(-0.0239182) ZNF226(-0.0240752) FTL(-0.0268514) DNAJB9(-0.0295535) PAN2(-0.034037) CCNA1(-0.0351824) THSD4(-0.038577) MMP28(-0.0390274) EPHX1(-0.0408041) ZNF750(-0.0425636) SENP6(-0.048946) RRNAD1(-0.053625) ZNF184(-0.0544551) ABHD4(-0.0549061) LRP5(-0.0647455) KDELR3(-0.0677869) EML2(-0.0700625) METTL7A(-0.0746572) ANG(-0.076195) PRKAG2(-0.0776478) PGM3(-0.0794248) PDE4DIP(-0.0805696) CD55(-0.0837808) GCLC(-0.0869903) RNASE4(-0.087768) BLNK(-0.0880771) EGFR(-0.0905995) CTTN(-0.0909144) PDCD6(-0.105909) IL15(-0.11691) KHNYN(-0.132827) AKR1C1(-0.137909) TMEM187(-0.138998) GOLGA4(-0.147083) FBN2(-0.147481) AKR1C2(-0.162675) ABCG1(-0.164918) IGFBP2(-0.177685) ALDH6A1(-0.180278) PRSS8(-0.194898) PCK2(-0.23734) CALML4(-0.264757) WIPI1(-0.271403) GFPT1(-0.275692) CYP4F3(-0.277061) CYP4F11(-0.306704) PRSS16(-0.31012) AKR1C3(-0.386373) AKR1B10(-0.399348) CTH(-0.480296)
SCHLOSSER_SERUM_RESPONSE_UP	SCHLOSSER_SERUM_RESPONSE_UP	msigdb_c2	1.0992146616611185E-5	1.1184343378165726	127	0.0217687	0.149742	1.40886	UP	EGR1(0.901944) REEP1(0.657113) FLNA(0.4007) PCOLCE(0.256381) FGFR1(0.255834) MAPT(0.231012) ARHGAP25(0.229129) MAP4K4(0.192997) LTB(0.191482) RAMP2(0.168507) CEP68(0.165771) CBFA2T3(0.150159) CRABP2(0.145934) ADA(0.134748) INSL3(0.12181) ST3GAL1(0.120199) BCL2(0.118696) ERCC2(0.115483) PDE4C(0.110543) IFNA4(0.109928) SMAD9(0.109386) SIPA1(0.10888) SFTPC(0.107605) FOXA2(0.107086) ACAP1(0.102571) GPSM3(0.0987401) PLEKHM2(0.0972797) KIF1A(0.0946048) S1PR4(0.0944697) CCNI(0.0879929) IFNA16(0.0871053) JUND(0.0796874) ORAI2(0.0788037) KCNB1(0.0769078) GRAMD1B(0.0765158) KLF12(0.0751779) CHD8(0.0727971) TNPO1(0.0723318) RAD51D(0.0704207) ARHGEF2(0.0631399) RELA(0.0615822) NKX2-5(0.0613006) RPRD2(0.0602906) MYO9B(0.0600724) UPK1A(0.058585) IL2RG(0.0585661) L3MBTL1(0.0572009) ELL2(0.0555993) POU2F2(0.055304) S100A11(0.0552304) MXD4(0.0551928) BRD2(0.0546562) CRHR2(0.0536607) RHOG(0.0533081) SPTAN1(0.0501156) PIGQ(0.0494252) USP4(0.0488884) KIFC1(0.0465249) CD99(0.0452032) CSNK1G2(0.0448439) NME3(0.043682) TRADD(0.0435858) CACNA1A(0.0375206) HOXC5(0.0358307) WNT7A(0.0328929) PTPRS(0.0312912) CNOT3(0.0312197) PI4KB(0.02632) TNRC6B(0.0254387) ARPC4(0.0234075) TYK2(0.0194979) PTK2B(0.0168033) ICAM3(0.0160777) SNTB2(0.0143023) CSK(0.0137569) PTPN1(0.0132422) STX16(0.0124966) KDM4B(0.00971087) STAT3(0.00715414) GNAT2(0.0018421) CDK10(0.00173855) N4BP2L2(0.00105061) CDKL1(7.28076E-5) PITPNM1(-9.46575E-4) PDPK1(-0.00309684) CEP350(-0.0045045) SPDEF(-0.00464591) STAT6(-0.00572993) TAPBP(-0.0068866) BTF3(-0.00698299) CCDC94(-0.00723855) MAP3K11(-0.00760177) GNB2(-0.0174638) TNNI1(-0.0190289) ALDH3B2(-0.0241742) HTT(-0.0244826) UBA1(-0.0281783) DEPDC5(-0.0299264) ARHGAP35(-0.0354835) AP1S1(-0.0355848) WIPF2(-0.0363819) DOT1L(-0.0378594) MAP3K7(-0.0408511) ZBTB7A(-0.0418326) PCYT1A(-0.0434971) SNX1(-0.0505766) PPP1R11(-0.0524142) CYBA(-0.0524285) IRF1(-0.063885) BRCA2(-0.0640166) ACTN4(-0.0655837) PPP4C(-0.0661243) GAB1(-0.0665472) SCAP(-0.0694439) KIF3B(-0.0805695) RAB5C(-0.0806648) CAPG(-0.0824163) RALY(-0.0883091) DCAF7(-0.0916958) OCEL1(-0.0996112) ZNF91(-0.102009) TRANK1(-0.114287) NR2F6(-0.122318) STXBP2(-0.124914) ZFY(-0.132767) ATP6V0D1(-0.138964) SLC9A3R1(-0.187679)
ZHENG_FOXP3_TARGETS_UP	ZHENG_FOXP3_TARGETS_UP	msigdb_c2	4.7202746778624667E-4	2.1697954000412745	18	0.0777027	0.149992	1.40834	UP	NRP1(0.303371) RHOH(0.282708) PRKCH(0.206572) CREM(0.20142) ICOS(0.171477) CD44(0.135131) IL2RA(0.108282) PRDM1(0.0883555) MAP3K8(0.084552) CTLA4(0.0789419) FAM46C(0.00938768) IKZF2(0.0077807) IFNGR1(-0.00387938) COBLL1(-0.0255682) P4HA1(-0.0288593) FRMD4B(-0.0500079) ABCB1(-0.17652) IRF6(-0.221393)
STEARMAN_TUMOR_FIELD_EFFECT_UP	STEARMAN_TUMOR_FIELD_EFFECT_UP	msigdb_c2	6.141309347889228E-6	2.176886631775107	30	0.0798669	0.150038	1.40843	UP	LPL(0.359152) SPP1(0.343006) CD200(0.243896) LAPTM5(0.2292) SIRPA(0.224253) CSF2RB(0.214295) CTSK(0.206658) APOC1(0.16397) SOCS3(0.144186) PTGS1(0.126988) NOV(0.122643) ITGAX(0.0927182) PLD3(0.0885274) ITIH4(0.0881272) MYO7A(0.0870831) ACP5(0.0659276) SERPINA10(0.0653053) CHI3L1(0.0401541) CD68(0.0245248) CLEC4A(-0.00900235) F7(-0.0115861) CTSZ(-0.0259159) IQGAP1(-0.0418669) SAT1(-0.0814285) LCN2(-0.125621) CTSD(-0.12584) LY75(-0.142069) CSTB(-0.143151) CTSS(-0.157247) SCARB2(-0.181351)
REACTOME_TIGHT_JUNCTION_INTERACTIONS	REACTOME_TIGHT_JUNCTION_INTERACTIONS	msigdb_c2	3.757969979863938E-4	1.8814511287932345	21	0.0626566	0.150168	-1.47337	DOWN	MPP5(-0.338476) CLDN7(-0.267421) F11R(-0.232634) CLDN4(-0.212048) CLDN8(-0.180493) CLDN3(-0.128411) PRKCI(-0.104199) CLDN15(-0.0832175) CLDN1(-0.0243263) PARD3(0.00632745) CLDN18(0.0069476) PARD6B(0.00830906) CLDN16(0.0127829) CLDN14(0.0151206) PARD6A(0.0313977) CLDN6(0.0609015) CLDN9(0.0690333) CLDN17(0.0718389) CLDN11(0.0761743) CLDN10(0.110399) CLDN5(0.178439)
RODRIGUES_NTN1_AND_DCC_TARGETS	RODRIGUES_NTN1_AND_DCC_TARGETS	msigdb_c2	1.9923883654937683E-6	1.9863946287323742	28	0.0726351	0.150619	1.40757	UP	FOS(1.06944) EGR1(0.901944) CDKN1C(0.388058) ARHGEF3(0.264449) MMD(0.126345) PDE4C(0.110543) KLF10(0.103776) KLF9(0.0650397) MSX2(0.0572425) MAML3(0.0351517) BCL3(-0.00603057) RAB26(-0.0278871) TBC1D4(-0.0291551) ETS2(-0.0345906) PIK3C2A(-0.0365468) MT2A(-0.0422019) H2AFY(-0.0515213) SNX5(-0.0726742) MT1X(-0.0754678) MT1E(-0.0866694) MT1F(-0.0983456) NF1(-0.106695) PPARA(-0.13516) ELF3(-0.13737) KIF13B(-0.139646) AKAP10(-0.154664) ITGA2(-0.21401) CDH17(-0.221825)
MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP	MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP	msigdb_c2	7.892014141048448E-8	1.1377655757672607	163	0.017038	0.151001	1.40692	UP	SYNM(0.833051) CTGF(0.776473) ZBTB16(0.758249) TAGLN(0.63759) NRN1(0.544114) PPP1R3C(0.438661) CAV1(0.415931) PDE4B(0.409318) PLTP(0.347204) RPRM(0.340151) PDE2A(0.323082) BHLHE40(0.312575) BNIP3(0.295464) AKAP2(0.276132) NME4(0.258441) CD81(0.235025) TMEM45A(0.224292) BTG2(0.224134) VWF(0.211057) LRRC32(0.189643) DDIT4(0.182496) DAPK1(0.172811) SERPINE2(0.170895) PITPNC1(0.168986) IER3(0.166506) PHLDA3(0.164408) JAG2(0.15828) SLC2A3(0.157377) KANK3(0.154366) SAP30(0.154195) A2M(0.148628) ANO3(0.14003) AEN(0.134095) RHBDF2(0.125201) ZAK(0.124029) WNK1(0.121505) SLC19A2(0.120841) IFITM3(0.119701) GALK1(0.118336) PTP4A3(0.108892) STC2(0.108317) PTPN14(0.103745) PIK3IP1(0.10288) ZNF365(0.097556) DYRK3(0.0904995) PTK7(0.0902089) PHLDA1(0.0844371) ZMAT3(0.0835467) FSD1(0.0802034) CCP110(0.0793223) NPM3(0.0723405) ETV4(0.0709887) RNF19A(0.0684809) ASCL2(0.0670231) GRIP1(0.0615383) FAM114A2(0.0559495) DEF6(0.0529926) GLUL(0.0496537) LRRFIP1(0.0492655) EIF4EBP1(0.0464228) MNAT1(0.04454) POM121(0.0438672) SIVA1(0.043606) TMEM143(0.0434213) CHAC1(0.0382497) SUSD4(0.0377426) LAGE3(0.0339284) TFAP4(0.0317685) DDX3Y(0.0272885) SRRM2(0.0271747) PQLC3(0.0249462) SLC6A14(0.0182027) FABP7(0.0144233) PFKP(0.0142407) ZNF688(0.0116956) RPS12(0.0116031) HSPBP1(0.01128) LUC7L2(0.0102783) CGREF1(0.0091816) GNB1(0.00796208) RPL34(0.00638642) MDM2(0.00544008) N4BP1(0.00384067) ATP5E(0.00381763) COMMD3(0.00314809) RAP2A(0.00288544) RAP2B(0.00188296) FOXO3(0.00129467) PMAIP1(0.00105727) BNIP3L(-0.00137437) PRRC2C(-0.00415274) SNRPG(-0.00418776) RB1(-0.00642579) NPPB(-0.0135603) LSM7(-0.0184) PIGP(-0.0212635) NR6A1(-0.0267826) P4HA1(-0.0288593) CDC34(-0.0293491) BOLA2(-0.0296494) AK1(-0.0312387) PLEKHA2(-0.0327629) GLRX3(-0.0356559) LLPH(-0.0390911) MT2A(-0.0422019) TCP1(-0.0445688) CXorf40A(-0.0447411) MAPKAPK3(-0.0492315) TIMM8B(-0.0502374) TAP1(-0.0507785) PRMT5(-0.0518466) MTG1(-0.0543078) ABHD4(-0.0549061) PIGF(-0.0581403) PDK1(-0.0656075) CCNG1(-0.0659358) ARAP2(-0.0671973) SOSTDC1(-0.0681175) PFKL(-0.0704205) ADM(-0.0704946) DPM3(-0.0736315) PGK1(-0.0763286) NDUFA7(-0.0789185) RAB5C(-0.0806648) HPRT1(-0.0818757) COX7A2(-0.082591) EI24(-0.0847223) RALY(-0.0883091) CCNC(-0.0903726) MFAP3(-0.0929984) KDM5D(-0.0986272) WNT6(-0.10654) CDKN1A(-0.110347) LMNB1(-0.110736) FAT1(-0.126658) PSRC1(-0.131371) FAM162A(-0.132234) UBE2K(-0.135843) HOXD4(-0.138715) DUS4L(-0.143564) P4HA2(-0.146885) GBE1(-0.154707) VLDLR(-0.160145) ST14(-0.160772) HIGD1A(-0.16256) NDRG1(-0.168891) APAF1(-0.176132) DCXR(-0.176217) NAMPT(-0.179243) CA12(-0.191563) CLCN3(-0.199719) PGM1(-0.20353) KRT19(-0.211407) PLOD2(-0.217775) UPP1(-0.221303) HK2(-0.223882) HOXB9(-0.225968) EGLN3(-0.248561) WIPI1(-0.271403) PERP(-0.275043) KBTBD11(-0.295629) HOXD1(-0.316023) EGLN1(-0.332816)
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	msigdb_c2	0.11476365241817924	1.2463878504278816	13	0.093178	0.151143	1.40692	UP	PTPRZ1(0.302346) NES(0.201907) PCSK1N(0.143211) CELSR2(0.13144) CRMP1(0.129695) MAP2(0.122139) CCND2(0.0880051) CSPG5(0.0624078) GRIA2(0.0566051) SHC3(0.0481386) DLL3(0.0370856) METRN(0.0348842) OLIG2(0.033262)
FIGUEROA_AML_METHYLATION_CLUSTER_3_DN	FIGUEROA_AML_METHYLATION_CLUSTER_3_DN	msigdb_c2	0.07981681600684339	1.008706713822811	26	0.0742574	0.151205	1.40655	UP	AHNAK2(0.757674) PPP1R15A(0.341585) ARHGAP10(0.262006) PLEKHA4(0.205584) CRTC3(0.193325) EPHA2(0.151711) PLEK(0.134143) AHNAK(0.0788193) TLR1(0.0783777) NOS3(0.0704642) C12orf10(0.0594093) SEZ6L(0.0525531) PHLDB1(0.0410011) GPR17(0.0262406) KDM4B(0.00971087) RHOT1(0.00782973) NECAP2(1.47153E-4) HIST1H2BJ(-0.00171664) MAML1(-0.01784) EIF3A(-0.0217307) MED25(-0.0311952) TSFM(-0.0320643) ARF6(-0.0898936) PPARD(-0.116819) HIST1H2AG(-0.188711) TMEM33(-0.257078)
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	msigdb_c2	6.946810611715994E-18	2.898525251854665	62	0.0531758	0.151547	1.40609	UP	CLU(0.542073) FN1(0.385601) SPP1(0.343006) TNXB(0.336213) VCAM1(0.278658) COL1A1(0.260547) CP(0.246849) IGFBP7(0.235899) ACTC1(0.233818) VIM(0.230609) CX3CL1(0.218598) BGN(0.18857) COL18A1(0.179704) A2M(0.148628) EEF1A2(0.124047) IGFBP4(0.119039) TUBB(0.105596) KCTD7(0.095324) VCL(0.0875706) C2(0.0770075) AHSG(0.0674386) TPM3(0.0315494) RAN(0.0274717) RPL10A(0.0233699) EEF2(0.017033) TUBA1C(0.0162825) ACTB(0.0149453) HMGB1(0.0139737) TF(0.00328035) PPIB(0.00314662) TPT1(6.39377E-4) ARHGDIA(-2.38588E-4) VCP(-0.00244784) GLO1(-0.0108504) PEBP1(-0.0207361) SERPINC1(-0.0241856) CTSZ(-0.0259159) CLSTN1(-0.0276818) SRSF2(-0.0340874) YWHAZ(-0.0373731) GAPDH(-0.0413111) PCNA(-0.0416111) PRDX1(-0.0440696) ENO1(-0.0466052) ALDH3A1(-0.0545561) TPI1(-0.0561712) CFB(-0.0589064) SERPINB6(-0.0589829) SDC4(-0.0686966) LDHA(-0.0694014) ALDOA(-0.0806846) TKT(-0.0819294) ALAD(-0.0825358) YWHAE(-0.0931852) LGALS3BP(-0.121672) CTSD(-0.12584) CTSA(-0.153548) MDH2(-0.155215) GOT1(-0.178014) CDH1(-0.224484) PHACTR4(-0.225897) ANXA3(-0.289731)
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS	msigdb_c2	0.42219465418606694	0.584993036783699	48	0.0304878	0.152149	-1.47101	DOWN	PADI2(-0.252353) PTPRF(-0.167217) ACAA1(-0.163426) MRPL35(-0.162164) MTIF2(-0.152946) PDXDC1(-0.132861) ARL6IP1(-0.117866) MRPL44(-0.10905) TUBGCP4(-0.108168) OCEL1(-0.0996112) PRDX2(-0.0930208) ALAD(-0.0825358) NDUFA7(-0.0789185) MRPS7(-0.0762809) DDA1(-0.0725381) CTSC(-0.0657175) ALDH9A1(-0.062192) SRP9(-0.0601302) GFER(-0.045376) IQGAP1(-0.0418669) TOX4(-0.0397148) CUX1(-0.0321746) GATAD2A(-0.0270103) NOP10(-0.0264323) DAP3(-0.0238719) SKP1(-0.0181714) PSMB6(-0.0168243) VPS52(-0.0166529) CLEC16A(-0.0141977) GLO1(-0.0108504) THUMPD1(-0.0103291) NECAP2(1.47153E-4) TCEB3(0.004708) SPG21(0.00501962) GNB1(0.00796208) PRKCE(0.0102348) DCTN6(0.0106352) SNRPB2(0.0153739) KCNJ9(0.018938) HARS(0.0361485) ACADL(0.0397632) ZFAND5(0.0477001) MED1(0.0544535) FAM114A2(0.0559495) TRMT1(0.07187) MYO7A(0.0870831) CCND2(0.0880051) KLC1(0.171837)
