Geneset	Gene	qvalue
GO_SECOND_MESSENGER_MEDIATED_SIGNALING	RASD1 ADCY2 KSR1 ADCYAP1R1 DGKQ NOS2 LAT NFATC1 GSTO1 RAPGEF3 GUCY1A3 DGKD MAFA GUCY1B3 FKBP1B LPHN1 PDE2A BTK EPB49 AZU1 RIMS2 NPR3 PPP2CA EIF4EBP2 NMUR1 HPCA TBXA2R CD36 PDE7A TREML1 TPCN2 PCLO CCR5 BCAP31 LAT2 HRC HTR2B MCTP2 PPP3CA NOS3 NDUFS4 DDAH1 DDAH2 GLP1R P2RY11 PDZD3 HDAC4 CLIC2 PPP3CB EPHA5 NPY2R ITPR2 FPR1 PTGFR NUDT4 NEUROD1 PPP1R9B CALM1 RYR2 ANK2 EDN3 ADCY3 PDE9A ADCY4 PLCG1 GPR44 CXCR4 CALM2 GPR143 ADCY1 ADCY8 EDN2 KDR NTRK2 ASPH AGT GPRC6A CAMKK2 ITPR3 PLA2G4B SELE SELP GHRHR DMPK PDX1 EDNRB CXCR3 EDN1 GCK ADCYAP1 ATP1B1 RCAN2 SLC9A3R1 GPR126 GHRH SLC9A1 PDE3A AKAP6 KISS1R RAPGEF4 RAPGEF2 BHLHA15 ADCY9 ADM PDPK1 PPP3R1 CACNA1C ITPR1 VCAM1 ADCY7 MCTP1 HRH1 EIF2AK3 ODZ2 RCAN1 DMD CALM3 PDE4D CASQ2 GSTM2 NFATC4 HTR5A CAMK2D PLN AGTR1 CCL3 LACRT NCALD ATP2A2 EGFR AVPR1A PPP1R9A SPHK1 TMEM110 FIS1 NMUR2 NDNF ADCY5 SLC8A1 SOX9 GAL AGTR2 PRKACA MCU NOS1 NFATC2 ATP1A2 ADCY6 APOE DRD1 IL8 RCAN3 PLCE1 CASQ1 KCNC2 PRKG1 PPP2R1A LRRK2 PLCG2 MAPK7	7.19202390440436e-05
GO_POSITIVE_REGULATION_OF_CAMP_METABOLIC_PROCESS	ADCY1 ADCY8 GSK3A ADORA2A RAMP1 RAF1 AKAP12 GPER PTGER3 CALM2 GNAL GNB2L1 DRD1 ADCY3 ADCY4 ADCY6 WFS1 GPR161 ADCY5 CRH EDNRA CALCA TSHR CALM1 VIPR2 CALCRL AVP PTHLH FSHR CHGA CRHR2 PTH MC2R ACR CRHR1 P2RY11 GLP1R ADORA2B MC4R RLN2 CXCL9 ADRB2 CAP1 MC5R CALM3 DRD5 ECE1 GIPR ADCY7 MC1R CALCR LHCGR TIMP2 PTGIR MRAP2 NF1 PF4 MRAP MC3R ADCY9 RXFP2 SCT ADM HPCA ABCA1 GHRH CAP2 ADRB1 AKAP5 PTGER4 GPR133 GCG ADCYAP1 RAMP2 UCN GPR65 GHRHR INSL3 ADRB3 VIP RAPGEF3 CXCR3 CXCL11 CXCL10 ADCY2 PRKCA GNAS ADCYAP1R1 AVPR2	7.21602394242444e-05
GO_NEURAL_CREST_CELL_MIGRATION	ZEB2 HIF1A KITLG SEMA3D SEMA3E SOX10 SHH TBX1 PITX2 SEMA4C FOLR1 SEMA3B EFNB1 SEMA5A SEMA5B GBX2 SEMA3F SEMA3G EDNRB SEMA4B HAND2 LEF1 PHACTR4 TWIST1 SEMA6D FGF19 SEMA4D LAMA5 SOX8 SEMA6C SEMA3A SEMA6B NRP1 GDNF ISL1 HTR2B PHOX2B ACVR1 SEMA4F SEMA6A OVOL2 SEMA7A SEMA4G SEMA4A CORO1C SEMA3C RET ERBB4 NRTN EDN3 SMO	7.45846672446057e-05
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	AVPR1A HTR2A PLCB2 EGFR GPR55 CALCR HTR2B EDNRA S1PR4 TXK C5AR1 ARHGAP6 AVPR1B PRKCD ITK RASGRP4 AGT SELE ADRA1A NMUR1 ADCYAP1R1 GNA15 LPAR1 ANG GNAQ PRKCE LPAR2	7.74076851957404e-05
GO_CARTILAGE_DEVELOPMENT	HMGA2 SULF1 SMAD9 RARB FGFR3 COMP CYTL1 SATB2 WNT7A OSR1 ALX1 PITX1 LECT1 ATP7A CHRDL2 CTGF TGFBI DLX2 SOX9 BMP3 AXIN2 HOXA5 LUM CHI3L1 CHSY1 RUNX3 BMP8A WNT10B BMP4 OTOR COL9A1 MEF2C GDF5 ZBTB16 TGFBR2 BMPR2 RSPO2 LRP6 MEF2D MMP13 ESRRA FGF4 EIF2AK3 HES5 FGF2 COL11A1 RARA COL1A1 FGF9 MSX1 HYAL3 FGFR1 BMPR1B TIMP1 BMP8B MSX2 EDN1 OSR2 ROR2 AMELX WNT5B SNAI1 BMP6 GHRL HOXA11 GNAS WNT2B PRRX1 TGFB1 MGP HAND1 SHOX2 SNAI2 HOXA3 MUSTN1 COL10A1 SRF FGF18 MAPK14 BMP5 SULF2 FGF6 CHST11 ZEB1 CREB3L2 COL27A1 TYMS CER1 MAPK3 EVC NPPC BMP1 WNT5A SCXB IHH CYR61 COL2A1 PKD1 BMP7 GPLD1 MYF5 HAND2 TGFB2 MATN1 NOV SOX6 WNT7B IL17F THBS3 SFRP2 PTH1R FBXW4 BMP2 THRA STC1 BMPR1A HYAL1 SNX19 CSGALNACT1 IFT80 HOXB3 RUNX1 HOXC4 COL11A2 IMPAD1 MYCN GLI2 UNCX BBS2 CD44 ITGB8 SERPINH1 PAX7 HIF1A HOXD3 SIX2 SMAD5 SMAD1 RUNX2 NFIB MEX3C HYAL2 BARX2 RARG MKKS GDF2 NOG	7.74076851957404e-05
GO_CELL_JUNCTION_ASSEMBLY	PTPRO PIP5K1A FRMPD2P1 SMAD7 DST EPB41L3 DLG5 ACTN4 ARHGAP6 PTK2B FLNA ITGA6 CRB3 VCL PARD6B FSCN1 CTNNB1 GJB2 LIMS1 FLCN RCC2 LSR APC COL17A1 KRT5 PARD6G HEG1 CLDN19 ITGB1 CTTN GNPAT MARVELD3 GJC1 JUP RAMP2 BCL2 PRKCI CLDN5 TNS1 MICALL2 STRN PIP5K1C PKP3 FN1 F11R GJA4 DLG1 TRIP6 RHOD LIMS2 MPP7 ECT2 LAMB3 OCLN HIPK1 WHAMM PKN2 CLDN3 GJA5 PDPK1 CDH5 ACTN1 TAOK2 ARHGEF7 MPP5 CTNNA1 ZNF703 UGT8 PKP2 GJD3 ARL2 DSG1 ACTN3 PTPRK ACTG1 ITGB4 TRPV4 SORBS1 FERMT2 VMP1 ITGA2 PARD3 CLDN1 TLN2 FLNC ILK SRF KRT14 RHOA INADL THY1 LAMA5 LAMA3 ITGB3 DLC1 PLEC CD151 MARVELD2 ANK2 RHOC TBCD HDAC7 TJP1 ACTN2 PKP4 MTDH LAMC1 RAB13 ACTB WNT11 CD9 JUB TESK2 GJA1 PRKCA PARD6A VASP NFASC GJB1 LAMC2 AMOT FBF1 LIM2 GRHL2 FRMPD2 TLN1 FBLIM1 ITGA5 CNTNAP1	7.79452248303603e-05
GO_KIDNEY_MORPHOGENESIS	LHX1 NPHP3 DLG1 GCNT4 CTNNBIP1 NOG WNT4 SIX1 PGF GCNT1 WNT11 IRX1 FOXJ1 HOXA11 DCHS1 SIX2 HNF1A SALL1 SHH HNF1B BCL2 TCF21 FGF2 CITED1 WNT1 SOX4 SMO ADAMTS16 PKD2 HES5 MYC WT1 HOXD11 SOX8 PBX1 PAX8 GDNF PAX2 FGF8 PRKX GATA3 PTCH1 GCNT3 SMAD4 CTNNB1 BMP4 GPC3 ILK BMP2 GLI3 GZF1 NPNT WNT7B FMN1 FOXD1 IRX3 SOX9 WNT9B AGTR2 CALB1 VANGL2 KLHL3 PKD1 FAT4 FGF1 IRX2 WNK4 HES1 KIF26B GREM1 AHI1 WNT6 OSR1 WWTR1 LAMA5 PDGFRB LRRK2 LGR4 FRAS1 EYA1 FGF10 TACSTD2	7.81328967572717e-05
GO_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	MC1R TNFAIP8L3 VEGFB TNFSF11 C1QTNF1 GATA3 STK3 NOX4 TCF7L2 HBEGF TEK DRD2 DRD3 KIAA1161 ARRB2 FAM132A XDH MTOR IL6 TSC2 TGFBR1 SIRT1 HPSE PHLPP1 ZP3 CD28 RICTOR MTDH PHLDA3 NRG1 PKHD1 MTM1 PTK2 DDIT3 F7 LMBRD1 PIK3CG CSF3 C19orf10 SLC9A3R1 HAX1 TNF CAV3 IGF2 FAM110C KLF4 CCL19 CRYBA1 BANK1 TGFB1 MAGI2 PRKCDBP ITSN1 ITGB1BP1 DLG1 SEMA5A HYAL2 C1QBP PARK7 SFRP5 F10 FLCN CCR7 GCNT2 RAPGEF1 DAG1 STK11 ADAM8 GPER BAG4 LEP RASD2 STOX1 NTRK2 IGFBP5 EPHA2 INSR SPRY2 PDCD6 AKR1C3 PDGFA MYOC PTEN AXL INPP5K CIB1 RRAS CPNE1 ARFGEF1 MUL1 PIK3R5 GNB2L1 F3 CCL21 EGFR RNF41 GPX1 MSTN PINK1 CHI3L1 PLEKHA1 PTPRJ IL26 INPP5F HCLS1 TXN THBS1 INS NGFR SRC ANGPT1 MST1R CCL3 ILK TSPYL5 THPO AKR1C2 GAS6 LEMD2 MEIS3 OSBPL8	8.1309850460859e-05
GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	ANGPT2 HES1 BMP4 TCF21 PDGFRA CD34 FOXC2 NOTCH3 ANGPT1 OSR1 PKD2 PDGFRB EGR1 NOTCH1 PECAM1 NRP1 PDGFB ACTA2 GPR4	8.35696009946854e-05
GO_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	ITGB3 LAMA5 HCK CUL3 PLEK ITGB2 ADAMTS13 SEMA7A RCC2 ITGA2B PRAM1 FERMT3 PLP1 ADAM9 ITGAM ITGB1 DOCK1 TSPAN32 ITGAV ITGAX ITGB5 COL16A1 PTK2B TXK ITGB4 CDH17 ITGA6 CTGF CD47 ADAM10 BCAR1 DST ITGAD C6orf25 ADAM15 DAB2 ILK FERMT2 MADCAM1 SRC ITGA10 ITGA2 TEC FCER1G COL3A1 ANGPTL3 ITGA4 PTPN11 ITGA8 VAV1 CEACAM1 FUT8 ERBB2IP ITGAE ADAM11 ITGA5 NEDD9 CCM2 PRKD1 VAV3 FGR ITGB6 FBLN1 SYK ITGA3 ITGA11 ITGB8 PTK2 ITGA7 ZNF304 APOA1 NME2 ITGAL MYH9 ITGB1BP1 LAT ITGA1 TYROBP ZYX ADAMTS1 ITGB7 ITGA9	8.81970770868145e-05
GO_PROTEIN_LIPID_COMPLEX_BINDING	MSR1 SCARF1 CD36 APOE VLDLR LRP8 APOA1 CDH13 THBS1 COLEC12 STAB2 LIPC GPIHBP1 SORL1 APOL5 MAPT PCSK9 APOL2 SCARB1 LDLR STAB1 ANKRA2 CRP APOA2	8.97768627497944e-05
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	HCN4 HCN3 CATSPER4 SLC8A2 SLC34A1 SLC6A16 SLC24A4 SLC10A3 SLC6A3 SCN1A ATP12A SLC13A2 SHROOM2 SLC10A4 HCN1 TRPM4 ACCN4 SLC6A11 SLC6A18 SLC9A7 TRAPPC10 SLC5A4 SLC13A1 SLC5A5 ABCB11 SLC6A6 SCN7A SLC3A2 SLC13A5 ATP1A4 SLC6A8 SCN3B ACCN3 SCNN1A SCN8A SLC1A7 SLC5A6 SCNN1B ACCN5 NALCN SLC13A3 SLC9A8 SLC28A3 SLC38A1 SLC6A12 SCN5A SLC17A2 SLC17A3 SLC20A2 FXYD2 SLC17A1 SLC6A4 SLC24A3 PKD2 SLC9A6 ATP1B3 SLC17A7 SLC6A1 SCN4B SLC6A17 SLC24A1 SLC9A2 SLC17A4 SLC5A3 ATP1A3 SLC34A3 SCN10A SLC5A2 SLC9A9 SLC1A6 SLC23A1 ATP1A1 TRPM2 SLC6A9 SLC8A3 SLC24A2 SLC4A4 SLC28A1 HCN2 SCNN1D SLC5A9 SCN11A PKD2L1 SLC8A1 SLC24A6 SLC9A5 ATP1A2 SLC5A1 SLC10A2 SLC34A2 SLC1A2 SLC13A4 SLC6A19 SLC24A5 SLC9A4 SLC6A7 SLC10A6 SLC10A1 SCN4A SLC6A2 SLC1A1 SCN1B SLC9A3 TRPM5 SLC9B1 SLC6A20 SLC32A1 SLC5A7 SLC4A9 SLC1A4 SCN9A ATP1B1 SLC20A1 SCNN1G SLC6A15 SLC28A2 SLC9A1 SLC6A13 SLC4A7 SCN2B SCN3A SCN2A ATP1B2 SLC23A2 SLC4A5 CNNM4 SLC10A5 SLC4A11 ATP4A ACCN1 SLC6A14 KCNK1 SLC1A5 SLC1A3 ACCN2 SLC6A5	9.09107141661292e-05
GO_RENAL_FILTRATION	EDNRA ITGA3 IGHA2 MYO1E IGKV3-20 SULF1 IGJ IGHA1 SULF2 XPNPEP3 CD34 MCAM	9.24437505330333e-05
GO_PEPTIDE_CROSS_LINKING	IVL PRR9 LCE2D EPB42 TGM3 DCN CSTA DSP LCE3E C1orf68 LCE3C LCE3B SPRR2E LCE1A LCE3D EVPL TGM2 EGFLAM COL3A1 LCE1C BGN LCE2B LOR LCE1E LCE1D LCE1B TGM5 SPRR2F SPRR1A LCE2C SPRR4 TGM4 LCE2A TGM6 LCE1F LELP1 ABCA7 CRCT1 LCE3A FN1 THBS1 SPRR2B TGM7 TGM1 ANXA1 F13A1 SPRR2D NDNF SPRR1B SPOCK2 LCE4A SPOCK3 LCE5A SPRR3 SPRR2A SPRR2G	9.24437505330333e-05
GO_ENDODERMAL_CELL_DIFFERENTIATION	MMP14 LAMA3 COL4A2 ITGB2 LEO1 MMP15 ITGA4 LAMB3 HMGA2 HSBP1 COL6A1 COL7A1 MMP8 SOX2 COL8A1 COL11A1 NODAL MIXL1 ITGAV CDC73 ITGA5 ITGB5 SOX17 POU5F1 MMP2 INHBA VTN LAMB1 RTF1 HNF1B COL12A1 GATA6 ITGA7 MMP9 CTNNB1 EOMES NANOG CTR9 PAF1 FN1	9.24437505330333e-05
GO_EPHRIN_RECEPTOR_ACTIVITY	EPHA6 EPHA5 EPHA4 EPHA3 EFNA3 EFNA4 NTRK1 EPHB4 EFNB3 EPHB2 EPHA1 EPHB6 EPHA8 NTRK3 EPHA2 EPHA7 EPHA10 EPHB3 EPHB1	9.24437505330333e-05
GO_HEART_GROWTH	MYOCD GATA4 CAMK2D C20orf160 TGFBR3 HEG1 SORBS2 NPPA RXRA AGT TGFB2 SIRT6 FOXC2 NKX2-5 NDRG4 NOTCH1 C3orf58 SMAD1 PDLIM5 AGTR2 BMP10 FOXC1 ODZ4 PRKAR1A MESP1 S1PR1	9.24437505330333e-05
GO_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	NOTCH1 MTSS1 POU3F3 WT1 PTCH1 ACTA2 LGR4 PAX2 NPHS2 MYO1E HES1 TCF21 OSR1 CD34 LAMB2 CD24 SIX2 FOXJ1 PTPRO PDGFB FAM123B GPR4 WNT4 GLI3 MAGI2 KLF15 STAT1 MEF2C IQGAP1 BASP1 BMP4 NPHS1 FOXC2 JAG1 PODXL PROM1	9.40522926683479e-05
GO_REGULATION_OF_MUSCLE_CONTRACTION	CHRM2 ADRB2 SCN10A ADRA1D HRC RNF207 STC1 HSPB6 NMU TBXA2R CTNNA3 CHRM1 NPPA CAV1 TNNI1 DSG2 ACE2 ADRBK1 SCN5A PTGER4 ADRA1B KCNA1 TNNI2 FKBP1B HSP90AA1 MYL9 GUCY1A3 GSTO1 ANXA6 MYL5 OXT CNN1 CHRM3 DOCK4 EDN2 PAWR PDE4B ASPH CHRNB4 CHRNA3 ADORA1 GPER TPM1 SRF TNNT1 CALM2 DOCK5 ANK2 KCNB2 DSP NKX2-5 CALCA ACTN3 MYBPH MYH7 RYR2 CALM1 PKP2 TRPM4 KCNJ2 CALCRL PTGS2 GATA4 HDAC4 CLIC2 RGS2 NPY2R ITGA2 ADORA2B SUMO1 TNNC1 HCN4 GJA5 DMD CALM3 TNNI3 BMP10 MYBPC3 TNNT2 MYLK2 ATP2A1 PROK2 CACNA1C P2RX4 TNNC2 ADRA2C PPP1R12B F2R TNNI3K SLC9A1 TACR3 CAV3 EDN1 UCN PIK3CG JUP ATP1B1 DMPK TNNT3 ADRA2B PTAFR NOS1AP SSTR2 OXTR PLCE1 CASQ1 PTGER3 PRKG1 PDE5A CTTN SRI MYOCD P2RX1 TACR1 PRKACA PTGS1 DSC2 ADRA1A ATP1A2 NOS1 ADA NMUR2 SLC8A1 SOD1 SMAD7 ZC3H12A SPHK1 CHGA TACR2 CTGF PLN CAMK2D GHSR ADRA2A ABAT ATP2A2 MYL3 CASQ2 GSTM2 PDE4D SLC8A3 MYL2 ATP1A1 DAPK3 KCNQ1 NPNT FLT1	9.72741150314645e-05
GO_LEUKOCYTE_DEGRANULATION	S100A13 ANXA3 MRGPRX2 SNAP23 CCL3 STXBP3 NR4A3 LAT UNC13D CPLX2 PIK3CD VAMP8 KLRF2 PLA2G3 STXBP2 HCK KIT RASGRP1 PI4K2A CORO1A VAMP2 VAMP7 RAB27A LYN MILR1 PIK3CG PPBP CHGA LAT2 GATA2	9.8681138873546e-05
GO_POSITIVE_REGULATION_OF_VASODILATION	ADM NOS1 HMOX1 NPPC PPARD APLN KAT2B GPER PLA2G6 ESR2 SCPEP1 NOS3 EPHX2 ADRB2 CPS1 PTAFR GJA5 NOS2 GJA1 AGT INS VIP ADRA2A UTS2 ALOX12 UCN ADCYAP1 AGTR2 MTNR1B PTPRM F2RL1 CALCA	0.000105490278195743
GO_POTASSIUM_ION_TRANSPORT	SLC24A2 SLC12A1 KCNV1 KCNQ1 ATP1A1 KCNIP4 CHP KCNN2 PKD2L1 KCNJ6 KCNE2 KCNS3 HCN2 KCNH1 KCNK3 SLC24A5 KCNN3 HTR3A KCNJ1 TMEM175 SLC12A2 ATP1A2 KCNIP3 SCN4A TMEM38B KCNJ4 KCNE1L KCNJ11 KCNC2 KCND1 ABCC9 TRPM5 KCNK10 KCNV2 REST KCNJ8 CNGB3 KCNA4 KCNH3 KCNK9 KCNK16 KCNMB3 KCNN1 ATP1B1 KCNK13 KCNK18 KCNF1 SLC12A4 SLC12A6 KCNJ5 KCNJ3 KCNE1 KCNJ9 KCNA7 ATP1B2 CNGA2 KCNE3 KCNQ3 CNGB1 KCNA10 KCNC4 GJA5 KCNJ10 KCNH2 KCNK1 KCNMA1 ATP4A KCNK2 CDKN1B KCNK5 MTMR6 SLC24A4 ATP12A KCNE4 CDK2 HCN4 HCN3 KCNMB1 KCNC1 CNGA3 KCNMB4 SLC9A7 ATP4B KCNH7 KCNK6 HCN1 SLC12A5 CNGA4 KCNJ2 KCNJ18 AQP1 TSC1 KCNQ5 KCNB1 KCNB2 KCNH4 KCNJ15 KCND3 SLC12A7 KCNK7 KCNK15 TMEM38A SLC12A8 ATP1A4 KCNA5 KCNC3 CCT8L2 HPN KCNJ14 KCNAB2 KCNT2 KCNIP1 KCNQ2 CNGA1 KCNU1 KCNA3 KCNH6 KCNS2 KCNA6 KCNMB2 KCNG2 KCNK17 ABCC8 KCNG3 KCNIP2 FXYD2 KCNK12 KCNJ12 SLC9A8 KCNA2 KCNA1 SLC12A9 KCNG1 KCNH5 KCNJ16 KCNAB1 KCNH8 KCNG4 ATP1B3 PKD2 FXYD4 SLC24A3 NSF KCNQ4 KCND2 VPS4B ATP1A3 KCNAB3 KCNN4 P2RY12 KCNJ13 KCNT1 KCNS1 KCNK4	0.000107401164106011
GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	SEMA6D SEMA3F SEMA3G PLXND1 SEMA5B SEMA5A ARHGDIA SEMA4B PLXNB2 MET PLXNB1 SEMA3B SEMA4C PLXNB3 RAC1 PLXNA1 PLXNA2 PLXNC1 SEMA3E SEMA3D FLNA PLXNA3 SEMA3C FARP2 SEMA4A SEMA4G PLXNA4 SEMA7A SEMA6A SEMA4F NRP2 SEMA6C SEMA3A SEMA4D NRP1 SEMA6B	0.000111293529914775
GO_REGULATION_OF_AXON_GUIDANCE	WNT3A SEMA4A WNT5A SEMA4G SEMA3C SEMA4D SEMA3A SEMA6C SEMA6B NRP1 PLXNA4 SEMA4F BMPR2 SEMA7A SEMA6A SEMA5A SEMA3F SEMA3G SEMA5B PLXND1 SLIT2 DSCAM CXCL12 TBR1 SEMA4B WNT3 SEMA6D PLXNA1 PLXNA2 SEMA3D PLXNA3 PLXNC1 SEMA3E FEZF2 PTPRO VEGFA SEMA3B SEMA4C MEGF8	0.00011132004242383
GO_MESONEPHRIC_TUBULE_MORPHOGENESIS	FMN1 NPNT GZF1 PGF SIX1 GLI3 BMP2 WNT4 ILK NOG GPC3 CTNNBIP1 DLG1 BMP4 CTNNB1 LHX1 SMAD4 BCL2 FAT4 FGF1 SHH HNF1B SALL1 DCHS1 HOXA11 WNT9B SOX9 WNT11 FOXD1 OSR1 PKD2 ADAMTS16 WNT6 WNT1 GREM1 CITED1 KIF26B HES1 FGF2 TCF21 PTCH1 TACSTD2 GATA3 EYA1 FGF8 PAX2 GDNF PBX1 PAX8 LAMA5 HOXD11 WT1 MYC	0.000112218001049137
GO_EAR_DEVELOPMENT	ABR TBX1 CHRNA10 CTHRC1 PCDH15 SHROOM2 COL2A1 RAC1 HOXA1 SLITRK6 SDC4 SPARC BCR NEUROD1 VANGL2 JAG2 DLX6 EPHB2 RPGRIP1L KCNK2 CDKN1B PLS3 BMP2 GLI3 CHD7 EYA1 GSC CCNA2 ZEB1 TMIE SPRY2 PDGFRB CHRNA9 CLIC5 HPN DVL3 NOTCH1 WDR19 AHI1 CELSR1 MAPK3 MPV17 PDGFA WNT5A HES1 FZD3 TMC1 ATOH1 MYO7A SHH FREM2 DVL1 GRHL3 ATP6V1B1 GJB6 LIN7A HOXA2 DCHS1 FZD2 POU4F3 FOXI1 SIX2 CEP290 SLC17A8 CEBPA LGR5 PDZD7 NOX3 PAFAH1B1 USH2A NOG GABRB3 FGF8 GRXCR1 GATA3 MYO15A KCNQ4 ECE1 FGFR2 WDPCP LHFPL5 PAX8 NIPBL PTPRQ SIX4 HPCA NAGLU ATP8B1 MKS1 BCL2L11 CCM2 RPL38 TGFB3 GLI2 NR4A3 PROX1 HMX3 ATP2B2 FAT4 SOX9 LRIG1 C1QB MCOLN3 SOD1 FZD6 LRTOMT KCNQ1 TSHZ1 INSIG2 DFNA5 NTN1 PRKRA STRC LRIG3 DDR1 OTOF OTX1 ZIC1 NEUROG1 GBX2 LRP10 POU3F4 BMP4 CXCL14 MAFB DFNB31 ANP32B HEY2 FGF10 MAPKAPK2 FRZB LPPR4 MAPK1 DLL1 NRP1 RBPJ STOX1 HESX1 DVL2 CYTL1 BMPER ATG5 OSR1 KCNK3 SLC26A5 SOBP SEC24B SCRIB SOX2 FGFR1 OSR2 EDN1 BCL2 GABRA5 RDH10 ROR2 SLC4A7 NKX3-2 SALL1 SLC9A3R1 FGF20 SIX1 TGFB1 PRRX1 JAG1 PTK7 ALDH1A3 TWIST1 DUOX2 STRA6 TCF15 ATP8A2 PHOX2B TFAP2A PAX2 ITGA8 PTPN11 GATA2 CDH23 INSIG1 NTRK3 WNT1 HMX2 DLX5 TCAP HES5 USH1G WNT3A MAF LHX3 MSX1 FGF9 GABRB2 SLC9A3R2 COL11A1	0.000114381647808921
GO_GLAND_MORPHOGENESIS	TGFB3 GLI2 PROP1 FEM1B TET2 ELF3 CCL11 EDA ETV4 KDM5B CAV1 MSN IL6 SOSTDC1 GDF7 BTRC FGFR2 TGM2 PTCH1 TGFBR2 POLB FGF8 NKX3-1 RARG WNT4 NOG FRS2 PML DUOX2 CYP7B1 NFIB CEBPB TGFB1 SLC9A3R1 NRG3 LRP5 EDAR TNF STAT6 PLXNA1 MSX2 BCL2 HOXD13 MKI67 FGFR1 SHH SCRIB WNT5A HOXB13 VDR NKX2-3 CSF1 SEMA3C PHB2 FOXA1 ID4 CRIP1 FGF7 IGFBP5 NOTCH1 TBX2 BSX NRP1 CUL3 ARG1 TWSG1 EPHA2 LAMA5 SERPINB5 SEMA3A RPS6KA1 FGF10 AREG DAG1 GLI3 EZR PLAG1 BMP4 MED1 PLXND1 CAPN1 DDR1 ESR1 NTN1 TNC TGFB2 SFRP1 SRC TBX3 TP63 CDC42 SOX9 PAX6 EGFR BMP7 CSF1R PROX1	0.000114592627564145
GO_ARTERY_DEVELOPMENT	GLI3 PLXND1 BMP4 ZMIZ1 HAND2 ENG VEGFA SUFU HOXA1 TBX1 ACVRL1 SMAD7 PROX1 APOE SEC24B MYOCD PRDM1 DNM2 FOXH1 DCTN5 HES1 HEY1 LRP2 ACVR2B NRP1 RBPJ NOTCH1 TBX2 TAB1 FOXF1 PDGFRB HEY2 NPRL3 MYLK CHD7 SRF NDST1 EYA1 LTBP1 SNX17 RAPGEF3 STRA6 LOXL1 HPGD PRRX1 SIX1 NOTCH3 JAG1 FOXC2 LRP1 DLL4 WNT11 ADAMTS6 FOLR1 PTGER4 PRICKLE1 APOB SHH TGFBR1 TFAP2B NF1 LOX SOX4 PKD2 SMAD6 AP2B1 GJA5 COL3A1 ANGPTL3 LUZP1 FOXC1 BMPR2 NKX3-1 FGF8 MYH10	0.000114685727808662
GO_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	SCN2A SCN3A CATSPER4 HCN3 HCN4 PKD2 SCN1A SCN4B SCN8A SCN9A HCN1 HCN2 SCN7A SCN4A SCN5A SCN2B SCN3B SCN1B SCN10A SCN11A	0.000115353495701717
GO_REGULATION_OF_SYNAPSE_ORGANIZATION	AGRN APOE HNRNPK TPBG RAPSN WNT5A NRXN3 SLITRK2 PTEN WNT7A ZMYND8 IGSF9 LRTM1 EEF2K CUX2 AMIGO1 CAMK2B NTRK2 LRRTM2 ARHGEF15 OXTR RAB17 ANAPC2 THBS2 NLGN2 CRIPT MEF2C PCDH17 CLSTN1 LINGO2 FRMPD4 GHSR SLITRK1 SHANK3 NTRK1 LRRC24 DAB2IP DKK1 NEURL C1QL3 SLIT1 NFATC4 CLSTN2 LRTM2 EPHB2 NLGN3 CDC42 CDC20 ROBO2 CAMK1 PVRL1 SLITRK4 EPHA7 BDNF SYNDIG1 SLITRK6 PPP1R9A BAI1 NEDD4 CBLN1 LRRTM3 CDH2 SLITRK5 CHRNB2 EFNA5 DRD2 FLRT2 FLRT3 LRRN1 AMIGO3 SRPX2 SIX4 ETV5 LRRC4B CTNNA2 NTRK3 PTN LRRTM1 LRP4 LRRC4 ACCN1 AMIGO2 EPHB3 EPHB1 MECP2 LRRN3 DISC1 DMPK BHLHB9 MAGI2 CLSTN3 NRXN1 CBLN2 SLITRK3 OXT BAI2 SIX1 KLK8 RELN LPHN3 GHRL NEUROD2 NLGN1 MUSK ADNP COLQ GRIN1 PDLIM5 FLRT1 BAI3 UBE2V2 PTK2 LPHN1	0.000118201078178526
GO_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	PLEK PTAFR HRH1 PTH1R P2RY1 CD244 POU1F1 PTK2B MAS1 SNCA NTSR1 GPER ADCYAP1R1 LHCGR	0.000122814484325509
GO_VENTRICULAR_SEPTUM_MORPHOGENESIS	SOX11 SOX4 HEY1 HEYL ID2 NKX2-5 TBX3 RBM15 FGFRL1 WNT5A FZD1 HES1 HEY2 WHSC1 CITED2 SMAD7 PITX2 PROX1 GJA5 FZD2 ZFPM1 SAV1 VANGL2 NOTCH1 WNT11 EGLN1 ZFPM2 FGFR2	0.000132994667496864
